codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
1000000243,[HCUP] Diabetes mellitus with complication,[HCUP] Diabetes mellitus with complication (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.923Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) endocrine, nutritional, and metabolic diseases. END contains 17 categories that include endocrine, nutritional, and metabolic diseases such as thyroid disorders, diabetes mellitus, obesity, and cystic fibrosis.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR END003; CCSR Code: END003",,,True
1000000238,[HCUP] Nephritis; nephrosis; renal sclerosis,[HCUP] Nephritis; nephrosis; renal sclerosis (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.925Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the genitourinary system. GEN contains 26 categories that include diseases of the genitourinary system such as chronic kidney disease, urinary tract infections, and acute and unspecified renal failure.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR GEN001; CCSR Code: GEN001",,,True
1000000260,[HCUP] Acute and unspecified renal failure,[HCUP] Acute and unspecified renal failure (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.926Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the genitourinary system. GEN contains 26 categories that include diseases of the genitourinary system such as chronic kidney disease, urinary tract infections, and acute and unspecified renal failure.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR GEN002; CCSR Code: GEN002",,,True
1000000259,[HCUP] Other specified and unspecified diseases of kidney and ureters,[HCUP] Other specified and unspecified diseases of kidney and ureters (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.927Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the genitourinary system. GEN contains 26 categories that include diseases of the genitourinary system such as chronic kidney disease, urinary tract infections, and acute and unspecified renal failure.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR GEN006; CCSR Code: GEN006",,,True
1000000258,[HCUP] Proteinuria,[HCUP] Proteinuria (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.928Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the genitourinary system. GEN contains 26 categories that include diseases of the genitourinary system such as chronic kidney disease, urinary tract infections, and acute and unspecified renal failure.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR GEN010; CCSR Code: GEN010",,,True
1000000245,[HCUP] Schizophrenia spectrum and other psychotic disorders,[HCUP] Schizophrenia spectrum and other psychotic disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.929Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR MBD001; CCSR Code: MBD001",,,True
1000000247,[HCUP] Depressive disorders,[HCUP] Depressive disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.930Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019,CCSR MBD002; CCSR Code: MBD002",,,True
1000000248,[HCUP] Bipolar and related disorders,[HCUP] Bipolar and related disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.931Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR MBD003; CCSR Code: MBD003",,,True
1000000246,[HCUP] Other specified and unspecified mood disorders,[HCUP] Other specified and unspecified mood disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.932Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR MBD004; CCSR Code: MBD004",,,True
1000000250,"[HCUP] Disruptive, impulse-control and conduct disorders","[HCUP] Disruptive, impulse-control and conduct disorders (v1)",RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.933Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR MBD008; CCSR Code: MBD008",,,True
1000000249,[HCUP] Tobacco-related disorders,[HCUP] Tobacco-related disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.934Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) mental, behavioral, and neurodevelopmental disorders. MBD contains 32 categories that include mental, behavioral, and neurodevelopmental disorders such as depressive disorders, alcohol-related disorders, and suicide ideation/ attempt/ intentional self-harm.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR MBD024; CCSR Code: MBD024",,,True
1000000254,[HCUP] Chronic obstructive pulmonary disease and bronchiectasis,[HCUP] Chronic obstructive pulmonary disease and bronchiectasis (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.935Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the respiratory system. RSP contains 17 categories that include diseases of the respiratory system such a as influenza, asthma, acute bronchitis, and pneumothorax.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019; CCSR Code: RSP008",,,True
1000000239,[HCUP] Other specified and unspecified lower respiratory disease,[HCUP] Other specified and unspecified lower respiratory disease (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T18:16:19.936Z,,True,1,Exported from VSAC and bulk imported to N3C.,"ICD10CM Body System (largely aligned with ICD10CM chapters) diseases of the respiratory system. RSP contains 17 categories that include diseases of the respiratory system such a as influenza, asthma, acute bronchitis, and pneumothorax.",The grouping is based on Clinical Classifications Software Refines (CCSR). The CCSR for ICD10CM provides a method for aggregating the diagnosis codes into over 530 clinical categories across 21 body systems.  For more information about the CCSR: https://www.hcup-us.ahrq.gov/toolssoftware/ccsr/DXCCSR-User-Guide-v2022-1.pdf,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"AHRQ National Inpatient Sample, Healthcare Cost & Utilization Project (HCUP), 2019, CCSR RSP016; CCSR Code: RSP016",,,True
