codeset_id,concept_id,isExcluded,includeDescendants,includeMapped,item_id,annotation,created_by,created_at,codeSystem,code
254656288,,False,True,False,67477646-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.01
133133535,,False,True,False,674778ee-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.02
639002966,,False,True,False,674779fc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.03
68145027,,False,True,False,67477b0a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.04
253422002,,False,True,False,67477bdc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.09
480407623,,False,True,False,67477cc2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.1
535630383,,False,True,False,67477d8a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C7B.8
838852523,,False,True,False,67477e5c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C80.0
688336198,,False,True,False,67477fd8-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C80.1
335538765,,False,True,False,6747814a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C80.2
853750473,,False,True,False,6747828a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.00
856527846,,False,True,False,6747835c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.01
626523155,,False,True,False,6747844c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.02
248820242,,False,True,False,67478514-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.03
913238660,,False,True,False,674785dc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.04
347890137,,False,True,False,6747869a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.05
276898284,,False,True,False,67478816-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.06
521685010,,False,True,False,6747892e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.07
783055507,,False,True,False,67478a32-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.08
303803590,,False,True,False,67478bae-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.09
748187789,,False,True,False,67478c76-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.10
771845651,,False,True,False,67478d3e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.11
931437686,,False,True,False,67478e06-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.12
239210907,,False,True,False,67478eec-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.13
768370559,,False,True,False,67478fb4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.14
814833115,,False,True,False,6747909a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.15
512445239,,False,True,False,6747916c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.16
309252543,,False,True,False,67479234-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.17
395395944,,False,True,False,67479388-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.18
11504941,,False,True,False,674794a0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.19
479704797,,False,True,False,67479568-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.20
958232789,,False,True,False,67479630-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.21
265317681,,False,True,False,6747972a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.22
84625306,,False,True,False,674797fc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.23
589760901,,False,True,False,674798ba-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.24
352988198,,False,True,False,67479982-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.25
570821047,,False,True,False,67479a4a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.26
751212485,,False,True,False,67479b12-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.27
633582330,,False,True,False,67479bd0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.28
934392466,,False,True,False,67479cb6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.29
284700985,,False,True,False,67479d92-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.30
260715830,,False,True,False,67479e78-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.31
497411793,,False,True,False,67479f40-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.32
664816820,,False,True,False,6747a008-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.33
822409425,,False,True,False,6747a0da-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.34
759433351,,False,True,False,6747a1a2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.35
961007952,,False,True,False,6747a288-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.36
789835299,,False,True,False,6747a350-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.37
772507490,,False,True,False,6747a418-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.38
917881253,,False,True,False,6747a4e0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.39
664975106,,False,True,False,6747a59e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.40
151375809,,False,True,False,6747a666-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.41
586329079,,False,True,False,6747a72e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.42
425494855,,False,True,False,6747a80a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.43
717757049,,False,True,False,6747a8d2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.44
160000950,,False,True,False,6747a99a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.45
914668625,,False,True,False,6747aa62-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.46
276495972,,False,True,False,6747ab2a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.47
279771489,,False,True,False,6747abf2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.48
816078547,,False,True,False,6747ad46-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.49
194661620,,False,True,False,6747ae22-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.70
132294686,,False,True,False,6747aee0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.71
349249485,,False,True,False,6747af9e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.72
38924082,,False,True,False,6747b05c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.73
88517537,,False,True,False,6747b124-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.74
831414012,,False,True,False,6747b1e2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.75
377386300,,False,True,False,6747b2a0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.76
471762484,,False,True,False,6747b386-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.77
164468862,,False,True,False,6747b44e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.78
261253119,,False,True,False,6747b50c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.79
324738372,,False,True,False,6747b5ca-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.90
861596694,,False,True,False,6747b6b0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.91
94204306,,False,True,False,6747b778-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.92
496294019,,False,True,False,6747b836-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.93
210405898,,False,True,False,6747b912-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.94
262945851,,False,True,False,6747b9d0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.95
61584312,,False,True,False,6747ba98-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.96
396450842,,False,True,False,6747bb56-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.97
437259756,,False,True,False,6747bc14-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.98
575893756,,False,True,False,6747bcdc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C81.99
740102780,,False,True,False,6747bd9a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.00
996905519,,False,True,False,6747be4e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.01
515763192,,False,True,False,6747bf2a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.02
593000188,,False,True,False,6747c006-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.03
737752253,,False,True,False,6747c0c4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.04
425588386,,False,True,False,6747c182-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.05
910555870,,False,True,False,6747c240-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.06
344487626,,False,True,False,6747c308-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.07
523374785,,False,True,False,6747c3c6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.08
713418820,,False,True,False,6747c498-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.09
7970619,,False,True,False,6747c560-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.10
444690268,,False,True,False,6747c61e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.11
289670020,,False,True,False,6747c6dc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.12
617653428,,False,True,False,6747c7a4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.13
948817799,,False,True,False,6747c862-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.14
798924786,,False,True,False,6747c920-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.15
629243361,,False,True,False,6747c9fc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.16
158234317,,False,True,False,6747caba-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.17
839480583,,False,True,False,6747cb78-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.18
855304925,,False,True,False,6747cc36-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.19
729193347,,False,True,False,6747ccfe-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.20
740968973,,False,True,False,6747cdbc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.21
687436636,,False,True,False,6747ce84-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.22
615229118,,False,True,False,6747cf56-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.23
243539880,,False,True,False,6747d014-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.24
306228033,,False,True,False,6747d0d2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.25
283326786,,False,True,False,6747d19a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.26
905247021,,False,True,False,6747d258-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.27
400811207,,False,True,False,6747d316-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.28
182986240,,False,True,False,6747d3d4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.29
290057144,,False,True,False,6747d4a6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.30
104125380,,False,True,False,6747d56e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.31
692094341,,False,True,False,6747d62c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.32
692584754,,False,True,False,6747d6ea-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.33
534919836,,False,True,False,6747d7b2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.34
874309458,,False,True,False,6747d870-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.35
10973599,,False,True,False,6747d92e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.36
73883805,,False,True,False,6747da0a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.37
306316457,,False,True,False,6747dac8-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.38
711088633,,False,True,False,6747db86-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.39
984649078,,False,True,False,6747dc44-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.40
99551546,,False,True,False,6747dd0c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.41
821779620,,False,True,False,6747ddca-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.42
126536059,,False,True,False,6747de88-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.43
321469052,,False,True,False,6747df82-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.44
247417697,,False,True,False,6747e068-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.45
765528803,,False,True,False,6747e162-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.46
258489938,,False,True,False,6747e22a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.47
742104994,,False,True,False,6747e2f2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.48
726365517,,False,True,False,6747e3ce-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.49
629249709,,False,True,False,6747e496-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.50
721506972,,False,True,False,6747e572-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.51
264336934,,False,True,False,6747e630-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.52
811382125,,False,True,False,6747e6ee-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.53
882499607,,False,True,False,6747e7ca-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.54
795515998,,False,True,False,6747e892-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.55
908663102,,False,True,False,6747e950-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.56
679772158,,False,True,False,6747ea18-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.57
816921069,,False,True,False,6747eaea-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.58
353033878,,False,True,False,6747ebb2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.59
891627563,,False,True,False,6747ec7a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.60
455901574,,False,True,False,6747ed38-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.61
137452049,,False,True,False,6747edf6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.62
857121909,,False,True,False,6747eeb4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.63
405657259,,False,True,False,6747ef7c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.64
376808352,,False,True,False,6747f03a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.65
355505755,,False,True,False,6747f116-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.66
368737853,,False,True,False,6747f1de-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.67
577076335,,False,True,False,6747f29c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.68
885545699,,False,True,False,6747f364-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.69
449676699,,False,True,False,6747f422-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.80
363916224,,False,True,False,6747f4e0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.81
245234869,,False,True,False,6747f59e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.82
710798715,,False,True,False,6747f670-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.83
939898107,,False,True,False,6747f74c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.84
139326096,,False,True,False,6747f814-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.85
5157825,,False,True,False,6747f8d2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.86
410476933,,False,True,False,6747f990-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.87
526386892,,False,True,False,6747fa4e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.88
347745238,,False,True,False,6747fb16-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.89
485875689,,False,True,False,6747fbe8-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.90
235466255,,False,True,False,6747fcb0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.91
301058821,,False,True,False,6747fd6e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.92
313239134,,False,True,False,6747fe36-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.93
347246153,,False,True,False,6747fef4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.94
19950700,,False,True,False,6747ffb2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.95
654383695,,False,True,False,67480070-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.96
232198855,,False,True,False,67480160-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.97
307863573,,False,True,False,67480228-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.98
660258817,,False,True,False,674802f0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C82.99
889345312,,False,True,False,674803ae-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.00
886755114,,False,True,False,67480476-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.01
612117457,,False,True,False,67480534-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.02
107808662,,False,True,False,674805f2-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.03
662211505,,False,True,False,674806ce-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.04
887418458,,False,True,False,6748078c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.05
949993787,,False,True,False,6748084a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.06
376852952,,False,True,False,67480908-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.07
989997600,,False,True,False,674809d0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.08
47586402,,False,True,False,67480a8e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.09
959754141,,False,True,False,67480b42-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.10
188908023,,False,True,False,67480c1e-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.11
998521647,,False,True,False,67480ce6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.12
314000380,,False,True,False,67480dae-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.13
11599947,,False,True,False,67480e6c-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.14
586585908,,False,True,False,67480f2a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.15
138841013,,False,True,False,67480fe8-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.16
866842511,,False,True,False,674810b0-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.17
414833341,,False,True,False,67481182-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.18
312732795,,False,True,False,6748124a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.19
253371721,,False,True,False,67481308-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.30
559698925,,False,True,False,674813c6-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.31
566962439,,False,True,False,67481484-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.32
660156379,,False,True,False,67481542-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.33
492175496,,False,True,False,6748160a-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.34
971383224,,False,True,False,674816dc-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.35
726322075,,False,True,False,674817a4-73ce-11ec-a9e7-aa665a380034,Generated from VSAC export,DI&H Bulk Import,,ICD10CM,C83.36
