codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
1000000011,[VSAC Bulk-Import test] Antithrombotic Therapy (RXNORM),[VSAC Bulk-Import test] Antithrombotic Therapy (RXNORM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.008Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts of medications that are anticoagulant and antiplatelet medications used to reduce stroke mortality and morbidity.; Data Element Scope: This value set may use a model element related to Medication.; Inclusion Criteria: Includes concepts that represent a medication that is an antithrombotic medication, including oral, rectal, and injectable dose forms.",Exclusion Criteria: Excludes concepts that represent enoxaparin and heparin generally given for VTE prophylaxis.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1110.62; Code System(s): RXNORM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000012,[VSAC Bulk-Import test] Anticoagulant Therapy (RXNORM),[VSAC Bulk-Import test] Anticoagulant Therapy (RXNORM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.008Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for medications prescribed at hospital discharge for anticoagulant therapy for patients following acute ischemic stroke.; Data Element Scope: This value set may use a model element related to Medication.; Inclusion Criteria: Includes concepts that represent a medication for oral and injectable drug forms of anticoagulants.,Exclusion Criteria: Excludes concepts that represent enoxaparin and heparin generally given for VTE prophylaxis.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.200; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000013,[VSAC Bulk-Import test] Antithrombotic Therapy_Anticoagulant (RXNORM),[VSAC Bulk-Import test] Antithrombotic Therapy_Anticoagulant (RXNORM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.008Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts of medications that are anticoagulant medications used to reduce stroke mortality and morbidity.; Data Element Scope: This value set may use a model element related to Medication.; Inclusion Criteria: Includes concepts that represent a medication that is an antithrombotic medication, including oral, rectal, and injectable dose forms.",Exclusion Criteria: Excludes concepts that represent enoxaparin and heparin generally given for VTE prophylaxis.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.201; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000014,[VSAC Bulk-Import test] Atrial Fibrillation/Flutter (SNOMEDCT;ICD9CM;ICD10CM),[VSAC Bulk-Import test] Atrial Fibrillation/Flutter (SNOMEDCT;ICD9CM;ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.008Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts of diagnoses to identify patients with a history of atrial fibrillation/flutter or a current finding of atrial fibrillation/flutter.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of a history of atrial fibrillation/flutter or a current finding of atrial fibrillation/flutter.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.202; Code System(s): SNOMEDCT,ICD9CM,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000015,[VSAC Bulk-Import test] Hemorrhagic Stroke (SNOMEDCT;ICD10CM),[VSAC Bulk-Import test] Hemorrhagic Stroke (SNOMEDCT;ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.009Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify concepts for diagnoses of hemorrhagic stroke.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of hemorrhagic stroke.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.212; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000016,[VSAC Bulk-Import test] General Surgery (ICD10PCS;SNOMEDCT),[VSAC Bulk-Import test] General Surgery (ICD10PCS;SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.012Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts of procedures for thoracic and abdominal general surgery procedures, except for cardiac procedures.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for thoracic and abdominal general surgery, except for cardiac procedures.",Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.255; Code System(s): ICD10PCS,SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000017,[VSAC Bulk-Import test] Hip Fracture Surgery (ICD10PCS;SNOMEDCT),[VSAC Bulk-Import test] Hip Fracture Surgery (ICD10PCS;SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.013Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for procedures of hip fracture surgery.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for hip fracture surgery.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.258; Code System(s): ICD10PCS,SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000018,[VSAC Bulk-Import test] Hip Replacement Surgery (ICD10PCS;SNOMEDCT),[VSAC Bulk-Import test] Hip Replacement Surgery (ICD10PCS;SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.013Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts of procedures for total hip replacement procedures.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for a total hip replacement.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.259; Code System(s): ICD10PCS,SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000019,[VSAC Bulk-Import test] Intracranial Neurosurgery (ICD10PCS;SNOMEDCT),[VSAC Bulk-Import test] Intracranial Neurosurgery (ICD10PCS;SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.013Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for procedures of intracranial neurosurgery.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for intracranial neurosurgery.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.260; Code System(s): ICD10PCS,SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000020,[VSAC Bulk-Import test] Knee Replacement Surgery (ICD10PCS;SNOMEDCT),[VSAC Bulk-Import test] Knee Replacement Surgery (ICD10PCS;SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.013Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for the procedure of a total knee replacement.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a procedure for total knee replacement.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.261; Code System(s): ICD10PCS,SNOMEDCT; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-02-15 14:48:07",,,True
1000000021,[VSAC Bulk-Import test] Acute Renal Failure (SNOMEDCT),[VSAC Bulk-Import test] Acute Renal Failure (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.013Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute renal failure.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an acute renal failure.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.216; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000022,[VSAC Bulk-Import test] Acute Renal Failure (ICD10CM),[VSAC Bulk-Import test] Acute Renal Failure (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute renal failure.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an acute renal failure.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1110.53; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000023,[VSAC Bulk-Import test] Disseminated Intravascular Coagulation (ICD10CM),[VSAC Bulk-Import test] Disseminated Intravascular Coagulation (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of disseminated intravascular coagulation (DIC).; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of disseminated intravascular coagulation (DIC).,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.223; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000024,[VSAC Bulk-Import test] Disseminated Intravascular Coagulation (SNOMEDCT),[VSAC Bulk-Import test] Disseminated Intravascular Coagulation (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of disseminated intravascular coagulation (DIC).; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of disseminated intravascular coagulation (DIC).,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.224; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000025,[VSAC Bulk-Import test] Acute Respiratory Distress Syndrome (ICD10CM),[VSAC Bulk-Import test] Acute Respiratory Distress Syndrome (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute respiratory distress syndrome.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an acute respiratory distress syndrome.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.214; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000026,[VSAC Bulk-Import test] Acute Respiratory Distress Syndrome (SNOMEDCT),[VSAC Bulk-Import test] Acute Respiratory Distress Syndrome (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute respiratory distress syndrome.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an acute respiratory distress syndrome.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.215; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000027,[VSAC Bulk-Import test] Acute Heart Failure (ICD10CM),[VSAC Bulk-Import test] Acute Heart Failure (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute heart failure.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of acute heart failure.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.233; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000028,[VSAC Bulk-Import test] Acute Heart Failure (SNOMEDCT),[VSAC Bulk-Import test] Acute Heart Failure (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of acute heart failure.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an acute heart failure.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.234; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000029,[VSAC Bulk-Import test] Air and Thrombotic Embolism (ICD10CM),[VSAC Bulk-Import test] Air and Thrombotic Embolism (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of air and thrombotic embolisms.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an air and thrombotic embolism.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.243; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000030,[VSAC Bulk-Import test] Air and Thrombotic Embolism (SNOMEDCT),[VSAC Bulk-Import test] Air and Thrombotic Embolism (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of air and thrombotic embolisms.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an air and thrombotic embolism.,Exclusion Criteria: Excludes concepts that identify chronic conditions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.244; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000031,[VSAC Bulk-Import test] Autoimmune Disease (ICD10CM),[VSAC Bulk-Import test] Autoimmune Disease (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.014Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of autoimmune disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an autoimmune disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.309; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000032,[VSAC Bulk-Import test] Autoimmune Disease (SNOMEDCT),[VSAC Bulk-Import test] Autoimmune Disease (SNOMEDCT) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.015Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of autoimmune disease.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an autoimmune disease.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.310; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
1000000033,[VSAC Bulk-Import test] Eclampsia (ICD10CM),[VSAC Bulk-Import test] Eclampsia (ICD10CM) (v1),RP-4A9E,EXTERNAL VSAC,,2022-02-15T19:48:07.015Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to identify diagnoses of eclampsia.; Data Element Scope: This value set may use a model element related to diagnosis.; Inclusion Criteria: Includes concepts that identify a diagnosis of an eclampsia.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113762.1.4.1029.225; Code System(s): ICD10CM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-02-15 14:48:07,,,True
