concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[HCUP] RSP016 Other specified and unspecified lower respiratory disease,[HCUP] RSP016 Other specified and unspecified lower respiratory disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the respiratory system. RSP contains 17 categories that include diseases of the respiratory system such a as influenza, asthma, acute bronchitis, and pneumothorax.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.079Z
[HCUP] GEN001 Nephritis; nephrosis; renal sclerosis,[HCUP] GEN001 Nephritis; nephrosis; renal sclerosis,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the genitourinary system. GEN contains 26 categories that include diseases of the genitourinary system such as chronic kidney disease, urinary tract infections, and acute and unspecified renal failure.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.079Z
[HCUP] DIG019 Other specified and unspecified liver disease,[HCUP] DIG019 Other specified and unspecified liver disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the digestive system. DIG contains 25 categories that include diseases of the digestive system such as appendicitis and other appendiceal conditions, hepatic failure, diverticulosis and diverticulitis, and intestinal infection.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] RSP016 Other specified and unspecified lower respiratory disease,[HCUP] RSP016 Other specified and unspecified lower respiratory disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the respiratory system. RSP contains 17 categories that include diseases of the respiratory system such a as influenza, asthma, acute bronchitis, and pneumothorax.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] DIG019 Other specified and unspecified liver disease,[HCUP] DIG019 Other specified and unspecified liver disease,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the digestive system. DIG contains 25 categories that include diseases of the digestive system such as appendicitis and other appendiceal conditions, hepatic failure, diverticulosis and diverticulitis, and intestinal infection.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.080Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.081Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.082Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD007 Diseases of white blood cells,[HCUP] BLD007 Diseases of white blood cells,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.083Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
[HCUP] BLD008 Immunity disorders,[HCUP] BLD008 Immunity disorders,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,"ICD-10-CM Body System (largely aligned with ICD-10-CM chapters) diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism. BLD contains 10 categories that include diseases related to the blood, diseases of blood-forming organs, and certain disorders involving the immune mechanism such as nutritional anemia, sickle cell/trait anemia, and immunity disorders.",,,False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-03-01T00:57:43.084Z
