codeset_id,concept_set_name,concept_set_version_title,project,source_application,source_application_version,created_at,atlas_json,is_most_recent_version,version,comments,intention,limitations,issues,update_message,status,has_review,reviewed_by,created_by,provenance,atlas_json_resource_url,parent_version_id,is_draft
1000000286,[VSAC] Hypothyroidism,[VSAC] Hypothyroidism (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.797Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This value set contains concepts related to the diagnosis of hypothyroidism.; Data Element Scope: This value set may use Quality Data Model (QDM) category related to Diagnosis.; Inclusion Criteria: Includes only relevant concepts related to the diagnosis of hypothyroidism.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113762.1.4.1178.5; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26",,,True
1000000316,[VSAC] Myocardial Infarction,[VSAC] Myocardial Infarction (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.798Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts of diagnoses for myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.2.58; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26",,,True
1000000295,[VSAC] Pregnancy,[VSAC] Pregnancy (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.798Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of pregnancy.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of pregnancy.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: American Heart Association, Inc.; OID: 2.16.840.1.113883.3.526.2.532; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26",,,True
1000000332,[VSAC] Asthma ,[VSAC] Asthma  (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.798Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Asthma conditions which suggest applicability of NHLBI NAEPP EPR3 Guidelines for the Diagnosis and Management of Asthma (2007) and the 2020 Focused Updates to the Asthma Management Guidelines; Data Element Scope: FHIR Condition.code; Inclusion Criteria: Self-and-descendants of ""Asthma (disorder)"" and ""Asthma finding (finding)"" in SNOMEDCT","Exclusion Criteria: Excludes conditions of ""Allergic bronchopulmonary mycosis (disorder)"", for which NHLBI Asthma Guidelines may not be applicable.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: National Heart, Lung and Blood Institute Implementation Science and Health Care Innovation Program; OID: 2.16.840.1.113762.1.4.1196.459; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26",,,True
1000000301,[VSAC] Ischemic Stroke_Embolism,[VSAC] Ischemic Stroke_Embolism (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.799Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of a stroke caused by ischemia.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of ischemic stroke.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: The Joint Commission; OID: 2.16.840.1.113883.3.117.1.7.1.252; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000311,[VSAC] Chronic Liver Disease,[VSAC] Chronic Liver Disease (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.799Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of chronic liver disease.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of chronic liver disease or cirrhosis, liver abscess or sequelae of chronic liver disease and other disorders of the liver.",Exclusion Criteria: Excludes concepts that represent diagnoses for substance induced liver disease.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.199.11.1065; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000323,[VSAC] Chronic Obstructive Pulmonary Disease,[VSAC] Chronic Obstructive Pulmonary Disease (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.799Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This value set identifies patients with a diagnosis of chronic obstructive pulmonary disorder (COPD).; Data Element Scope: This value set was intended to map to the QDM data type of diagnosis, but has the potential to be used in additional ways.; Inclusion Criteria: This value set includes acute COPD exacerbations, and end stage COPD. It also includes mild through severe COPD classifications.","Exclusion Criteria: This value set excludes concurrent infections. It also excludes diagnoses of bronchitis, bronchiolitis, and emphysema.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.11.1019; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000325,[VSAC] Comorbid Conditions for Respiratory Conditions,[VSAC] Comorbid Conditions for Respiratory Conditions (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.800Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of immunocompromising and chronic respiratory conditions, which increase susceptibility of contracting an acute bacterial infection.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of immunocompromising and chronic respiratory conditions, which increase susceptibility of contracting an acute bacterial infection.",Exclusion Criteria: Excludes concepts that represent a diagnosis that is not associated with increased susceptibility of contracting an acute bacterial infection.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.11.1066; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000290,[VSAC] Cystic Fibrosis,[VSAC] Cystic Fibrosis (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.800Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.102.11.1004; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000288,[VSAC] Diabetes,[VSAC] Diabetes (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.801Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.103.11.1003; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000268,[VSAC] HIV 1,[VSAC] HIV 1 (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.801Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  human immunodeficiency virus (HIV) type 1.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of HIV type 1 or acquired immunodeficiency syndrome.,Exclusion Criteria: Excludes concepts that represent HIV type 2.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.120.11.1005; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000299,[VSAC] Kidney Transplant,[VSAC] Kidney Transplant (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.802Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a kidney transplant.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent kidney transplants.,Exclusion Criteria: No exclusions.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.109.11.1024; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000334,[VSAC] Major Transplant,[VSAC] Major Transplant (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.802Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: Includes concepts that represent a procedure for a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.; Data Element Scope: This value set may use a model element related to Procedure.; Inclusion Criteria: Includes concepts that represent a transplant of the heart, thymus, spleen, lung, esophagus, stomach, small intestine, large intestine, liver, pancreas, ovary, uterus, face, hand or pancreatic islet cells.",Exclusion Criteria: Excludes concepts that represent kidney transplants.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.1042; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000331,[VSAC] Mental Behavioral and Neurodevelopmental Disorders,[VSAC] Mental Behavioral and Neurodevelopmental Disorders (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.805Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of a mental, behavioral or neurodevelopmental disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of mental health or substance abuse.","Exclusion Criteria: Excludes concepts that represent a diagnosis of mental, behavioral or neurodevelopmental disorder in remission.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.105.11.1207; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000328,[VSAC] Substance Use Disorder,[VSAC] Substance Use Disorder (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.805Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of substance use disorder.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of alcohol abuse and dependence and drug abuse and dependence.,Exclusion Criteria: Excludes concepts that represent a diagnosis of alcohol and drug use (substance induced disorders).,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.106.11.1001; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000269,[VSAC] Type 1 Diabetes,[VSAC] Type 1 Diabetes (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.806Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  type I diabetes mellitus.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of type I diabetes mellitus, with or without reference to complications and comorbidities.","Exclusion Criteria: Excludes concepts that represent a diagnosis of gestational, drug-induced and type II diabetes mellitus without mention of type I diabetes mellitus.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.103.11.1027; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000298,[VSAC] Type II Diabetes,[VSAC] Type II Diabetes (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.806Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: The purpose of this value set is to represent concepts for a diagnosis of  type II diabetes mellitus.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of diabetes mellitus, type II with and without complications.","Exclusion Criteria: Excludes concepts that represent a diagnosis of diabetes mellitus, Type 1 or unspecified diabetes.",,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.103.11.1030; Code System(s): SNOMEDCT; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000071,[VSAC] Inhaled Corticosteroids,[VSAC] Inhaled Corticosteroids (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.806Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: Under Development; Data Element Scope: Under Development; Inclusion Criteria: Under Development,Exclusion Criteria: Under Development,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: National Committee for Quality Assurance; OID: 2.16.840.1.113883.3.464.1003.196.11.1085; Code System(s): RXNORM; Definition Type: Extensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000050,[VSAC] Cardiomyopathy,[VSAC] Cardiomyopathy (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.807Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Cardiomyopathy.; Data Element Scope: The intent of this set of values is to identify patients who have a/an diagnosis of of cardiomyopathy.; Inclusion Criteria: Includes GROUP codes for Cardiomyopathy.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Cardiomyopathy.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,"Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.579; Code System(s): SNOMEDCT,ICD10CM; Definition Type: Grouping; Definition Version: Latest; Accessed: 2022-03-02 14:16:26",,,True
1000000307,[VSAC] Chronic Kidney Disease All Stages (1 through 5) ,[VSAC] Chronic Kidney Disease All Stages (1 through 5)  (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.807Z,,True,1,Exported from VSAC and bulk imported to N3C.,"Clinical Focus: This set of values contains diagnosis terms representing All Stages (1 or 2 or 3 or 4 or 5) of chronic kidney disease.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of or request for All Stages of chronic kidney disease.; Inclusion Criteria: Includes all stages of chronic kidney disease diagnosis that represent impaired kidney function, significant impairment of kidney function, and end stage renal disease.",Exclusion Criteria: Codes not representative of Any Stages or non-stage specific classification of chronic kidney disease.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.157; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000329,[VSAC] Obesity ,[VSAC] Obesity  (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.807Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnosis terms representing obesity.; Data Element Scope: The intent of this set of values is to identify patients who have a diagnosis of obesity. Obesity is defined by the CDC as weight causing a BMI that is greater than 30.; Inclusion Criteria: Includes SCT diagnosis terms that represent all types of obesity including those terms that are precoordinated with the cause of the obesity.,Exclusion Criteria: Terms not represented of obesity.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.37; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000337,[VSAC] Smoking or Cigarette Use,[VSAC] Smoking or Cigarette Use (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.808Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Smoking or Cigarette Use.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documentation of the person's smoking patterns.; Inclusion Criteria: Includes SNOMEDCT codes for Smoking or Cigarette Use.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Smoking or Cigarette Use.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.1126; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000277,[VSAC] Thalassemia,[VSAC] Thalassemia (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.808Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values addresses terms representing Thalassemia.; Data Element Scope: The intent of this set of values is to identify patients who have a/an documented diagnosis of thalassemia.; Inclusion Criteria: Includes SNOMEDCT codes for Thalassemia.,Exclusion Criteria: Terms not representative of observable encoded terms that may have values indicating Thalassemia.,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.772; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
1000000310,[VSAC] Tuberculosis (Disorders) ,[VSAC] Tuberculosis (Disorders)  (v1),RP-4A9E27,EXTERNAL VSAC,,2022-03-02T19:16:26.808Z,,True,1,Exported from VSAC and bulk imported to N3C.,Clinical Focus: This set of values contains diagnoses or problems that represent that the patient has tuberculosis regardless of the clinical presentation of the condition; Data Element Scope: Tuberculosis diagnoses or problems documented in a clinical record.; Inclusion Criteria: Encoded SCT terms that represent that the patient has tuberculosis,Exclusion Criteria: Pleurisy without effusion or active tuberculosis (disorder); Inactive tuberculosis of lung (disorder); Inactive tuberculosis (disorder); Non-tuberculosis,,Initial version.,Under Construction,,,a39723f3-dc9c-48ce-90ff-06891c29114f,Steward: HL7 Patient Care Work Group; OID: 2.16.840.1.113762.1.4.1222.41; Code System(s): SNOMEDCT; Definition Type: Intensional; Definition Version: Latest; Accessed: 2022-03-02 14:16:26,,,True
