concept_set_id,concept_set_name,project_id,assigned_informatician,assigned_sme,status,stage,intention,n3c_reviewer,alias,archived,created_by,created_at
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Past myocardial infarction diagnosed on electrocardiogram AND/OR other special investigation, but currently presenting no symptoms (disorder)",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,First myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute ST segment elevation myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute non-ST segment elevation myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of anterolateral wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of anterolateral wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of anterolateral wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other anterior wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other anterior wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other anterior wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferolateral wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferolateral wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferolateral wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferoposterior wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.891Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferoposterior wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of inferoposterior wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other inferior wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other inferior wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other inferior wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other lateral wall, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other lateral wall, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other lateral wall, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"True posterior wall infarction, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"True posterior wall infarction, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"True posterior wall infarction, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Subendocardial infarction, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Subendocardial infarction, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Subendocardial infarction, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other specified sites, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other specified sites, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of other specified sites, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of unspecified site, episode of care unspecified",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of unspecified site, initial episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,"Acute myocardial infarction of unspecified site, subsequent episode of care",False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Myocardial infarction in recovery phase (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Microinfarct of heart (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Mixed myocardial ischemia and infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Recent myocardial infarction (situation),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute anteroapical myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of anterior wall (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of lateral wall (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute anteroseptal myocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of inferolateral wall (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of anterolateral wall (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute subendocardial infarction (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of inferior wall (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
[VSAC Bulk-Import test] Myocardial Infarction,[VSAC Bulk-Import test] Myocardial Infarction,,a39723f3-dc9c-48ce-90ff-06891c29114f,a39723f3-dc9c-48ce-90ff-06891c29114f,Under Construction,Awaiting Editing,Clinical Focus: The purpose of this value set is to represent concepts for diagnoses of myocardial infarction.; Data Element Scope: This value set may use a model element related to Diagnosis.; Inclusion Criteria: Includes concepts that represent a diagnosis of myocardial infarction.,,Acute myocardial infarction of septum (disorder),False,a39723f3-dc9c-48ce-90ff-06891c29114f,2022-01-19T23:06:37.892Z
